text,category,label
Orupad perod paranju paranju naakku thenju thudangi Ennalum nammade nattukkaru same coconut treeyila U nailed it gurlllll ,none-of-the-categories,4
J J അങ്ങനെ ഒന്നും ഞാൻ ഉദ്ദേശിച്ചില്ല പുള്ളി ചുള്ളൻ ആണെന്ന് അല്ലേ പറഞ്ഞത്,none-of-the-categories,4
ഇതുപോലത്തെ കുറെ കുണ്ടന്മാർ ഉണ്ട് എനിക്കും ഉണ്ടായിട്ടുണ്ട് ഒരാൾ അനുഭവം,homophobic-derogation,1
Sarath Sasi പുരുഷന്മാരെ പോലും വെറുതെ വിടാത്ത കുണ്ടൻ തായോളികൾ ,homophobic-derogation,1
Mm ni oru movie edukumpo ettale mathi ok ,none-of-the-categories,4
അല്ലാണ്ട് വല്ല പ്രതൃതി വിരുദ്ധവും മാങ്ങാ തൊലി യും ഒക്കെ എടുത്തിട്ട് art ആണ് commercial അല്ലാ എന്നൊക്കെ പറഞ്ഞിട്ട് കാര്യം ഇല്ല പിന്നെ award ഇന്റെ കാര്യം,none-of-the-categories,4
ഇസ്‌ലാമിക കാട്ടറബി ശരിയത്ത്  നിയമം പറയാനുള്ള സ്ഥലം ഇന്ത്യയല്ല ഇതൊരു ജനാധിപത്യ മതേതര രാജ്യമാണ്,none-of-the-categories,4
Njn transmen nte kaaryam paranja poole transwomen nte kaaryavum engane chindhichunookkaam bro,none-of-the-categories,4
Ingane aaanine upadravikuna 68474 kollan niyamam VenmNjn ente husine engane purath vidumpand pennu purath poyal aanu pediinn aaninum rekshayila,none-of-the-categories,4
Bro ithu janithka problem anu Ithinu treat ment illa adya athu manasileakku,counter-speech,0
muhammed abid kt,none-of-the-categories,4
Theatreil poyi kanda padamanuingane okke abhinayikkanum oru range venamulkkollan pattathavar ithilum nannyi act cheyth kaanuchal kollamayirunnuachayan ishtam,none-of-the-categories,4
Ninte thantha കുന്ദൻ  aanenkil nee thalli kollumo myran poora,homophobic-derogation,1
ഇങ്ങനെ പോയാൽ ഭർത്താക്കന്മാർക് ജോലിക് പോകാൻ പറ്റില്ലാലോ good short film Plz watch and support,none-of-the-categories,4
Transgender ആയിട്ടുള്ളവരെ വളരെ അധികം ബഹുമാനിക്കുന്നു Transgender എന്ന് ആരെങ്കിലും നിങ്ങളെ തിരിഞ്ഞ് നോക്കുന്നു എങ്കിൽ അത് പലരുടെയും ഓവർ മേക്കപ്പ് മാത്രമാണ് ആ പിങ്ക് ക്രീം ഡ്രസ്സ്‌ ധരിച്ച വ്യക്തി ഓവർ മേക്കപ്പ് മേക്കപ്പ് ആണ്  കോമഡി ആക്ടർ കണ്ണൻ സാഗറിനെ കാണും പോലെ,none-of-the-categories,4
Vyas Deep എന്തിനാ സുഹൃത്തേ പ്രമുഖ മതം എന്ന് പറഞ്ഞു മൊത്തത്തിൽ പറയുന്നത് ഒരു യഥാർത്ഥ മുസ്‌ലിം വിശ്വാസി എന്താണെന്ന് താങ്കളുടെ അറിവ് പരിമിതി കൊണ്ടാണ് താങ്കൾക് ഇങ്ങനെ പറയാൻ തോന്നുന്നത്,none-of-the-categories,4
victory India ചായ കുടിച്ചു പിന്നെ നല്ല തിരക്ക് സാധനങ്ങൾ ഒക്കെ പെട്ടെന്ന് തീർന്നു,none-of-the-categories,4
അടുത്ത short filim പേര് ചന്തി കുണ്ടി അണ്ടി,none-of-the-categories,4
Ithu tostingooo atho biology classooooo,none-of-the-categories,4
തന്നെ വേണം ആദ്യം ഇടാൻ പഠിക്കേണ്ട സമയത്ത് ക്ളാസിൽ കയറാതെ നടന്നതിന്ടെ കുഴപ്പമാണ്,none-of-the-categories,4
ഇവരും ജീവിച്ചോട്ടേല്ലേ,none-of-the-categories,4
കുറച്ചു കൂടി നന്നാക്കിയിരുന്നേൽ international work ആയിരുന്നു ഇത് ഷാ ബിൻ ഷാ പൊളിച്ചു,none-of-the-categories,4
അതിൽ കയ്യിട്ടു മാന്താൻ നിക്കണ്ട ഒരു നായിന്റെ മക്കളും,none-of-the-categories,4
Ndf karem Madaniyem support cheyuna ne oke eth type erkm,none-of-the-categories,4
Avarude cash Athu upayogichu itta makeup Pedi avunnenkil nokkanda O,none-of-the-categories,4
പോയി ചാവടാ തെണ്ടികളെ ഇതിലും ഭേദം കല്യാണമേ കഴിക്കാതെ കൈപ്രയോഗം ചെയ്യുന്നതായിരുന്നു,homophobic-derogation,1
അതിലും നല്ലത്‌ നീ ഒരുത്തൻ ചാവുന്നതാ,none-of-the-categories,4
കുണ്ടൻ polayadi മക്കൾ അണ്ടി ചെത്തി കളയണം,homophobic-threatening,2
Sherikulla roopam moshamaayittano engane vesham ketti nadakunne,none-of-the-categories,4
Jandukkal polum cheyyatha neecha krithyammanushyan adappadichirikunnulokavasanamalleee edilum valiya vrithikedum nadakum,homophobic-derogation,1
Shakeela Shaduli enthinu bro njananu athil blue coat ettu nilkkunna jithu,none-of-the-categories,4
Evare support cheyyunnatu kondu swavarga anuragikal allathavar polum agane avvan sadyata kooduthal aanu Thagalku ഞാൻ  paranjatu pottatharam aayirikkam athu pole thanne eniku thirichum,homophobic-derogation,1
Santhosh Kumar ഇങ്ങനെ നിന്റെ അമ്മ കരുതിയിരുന്നുവെങ്കിൽ നീ ഇണ്ടാവില്ലായിരുന്നു ഇതൊന്നും പറയാൻ നീ ഇണ്ടാവില്ല എന്ന് വരുന്നവരും നമ്മളെ പോലെ തന്നെ കഴിവുള്ളവർ ഇണ്ടാക്കും നിന്റെ അമ്മയെയും അച്ഛനെ പോലെ എന്റെയും അത് നിനക്കില്ല എങ്കിൽ മിണ്ടാതിരിക്കുക,none-of-the-categories,4
കുണ്ടൻ polayadi മക്കൾ അണ്ടി ചെത്തി കളയണം,homophobic-threatening,2
ഇതു മാത്രം ഒള്ളു ആകെ ഉള്ള പരാതി,none-of-the-categories,4
Devadutt P ഹയ്യോ പുതിയ അറിവ് ആണല്ലോ ബായി ഗിന്നസ് ബുക്കിൽ കൊടുക്കണം ആ പയ്യൻമാരെ ചോദ്യം ചെയ്യുന്നതിന് മുൻപ് അവർ എന്ത് കൊണ്ട് വന്നു റേറ്റ് ചോദിച്ചു എന്ന് ഓർതോ ഊളകളെ നിങ്ങൾ കിടന്ന് ചിലക്കാതെ നിങ്ങളെ വർഗം ആണ് അവരെ കൊണ്ട് അങ്ങനെ ചിടിപ്പിച്ചത് അല്ലാതെ നിങ്ങടെ ഇണ്ണമുണ്ണി കണ്ടിട്ട് അല്ല ആദ്യം നിങ്ങള്ടെ വർഗത്തെ അടക്കി നിർത്താൻ നോക്ക് എന്നിട്ട് ചെക്കൻ മാരെ നന്നാക്കാൻ നോക്കാം,none-of-the-categories,4
ഈതായോളികളെ കണ്ടംവഴി ഓടിക്കണം പൂറികള്,transphobic-derogation,5
ആഹാ മോന്റെ പോരെ എടേ ,none-of-the-categories,4
കുണ്ടന്മാരെ കാണുന്നിടത് വെട്ടിക്കൊല്ലണം പന്നീന്റെ മക്കൾ,homophobic-threatening,2
Ashbin Paul Satyaaaaam,none-of-the-categories,4
Alle ipolum koode jeevikunna jeevanu thullyam snehikunna oral ingne anunu arinjal Ningal kolluo Yes anenkil Innu ningal kattuna sneham kallam anunu njan parayan,none-of-the-categories,4
Vincent Gomez പ്രകൃതി തന്നെയാണ് ജീവി വർഗ്ഗ സന്തുലിതാവസ്ഥ നിയന്ത്രിക്കാൻ ഇങ്ങനെ ചെയ്യുന്നത്,none-of-the-categories,4
Ie paripadi kollam avakulla paripadiyil nalloru programe ith,none-of-the-categories,4
ഇനി മുതൽ അങ്ങനെ വെത്യാസം ഇല്ല പുതിയ വിധി പ്രകാരം സ്ത്രീക്ക് എതിരെയും കേസ് എടുക്കും,none-of-the-categories,4
Ni po kunne kaattavarathi thallayoli poori mone,none-of-the-categories,4
നാണത്താൽ രഹസ്യ മറക്കുള്ളിൽ നിന്നു മാത്രമായി നടക്കുന്ന ഇത്തരം ദേഹേച്ഛകൾ ക്കടിമപ്പെടുന്ന പ്രക്രിയ ഒരു വേള നാണം ഇല്ലാതായപ്പോൾ പരസ്യമായി വിളിച്ചു പറയുന്നു പരസ്യമായി ചെയ്യുന്നു എന്ന് മാത്രം,none-of-the-categories,4
Eni veshya vrithi koodi niyama maakiyaal mathi,none-of-the-categories,4
Penn ayi Jenich Ann Akan eshtapeduka athe pole Ann ayi Jenich Penn Akan eshtapeduka peninte character dressing oke follow cheyuka oke Gay ayit feminine alathavar und Lesbian ayit tomboy alathavr und,none-of-the-categories,4
Itrem bold aayi valare adhikam work cheythu edutha ee video kk hats offpakshe nammde naatil ithu manasilakkan etraper thayarakumennu samshayamanubut oru cheriya vethyasam varuthan ee video sherikkum sahayikkum urappanu,none-of-the-categories,4
Ipol 5 varshangalkippuram oru transgender sahodhariku vendi nammal ellarum orupole samsarikkunnu,none-of-the-categories,4
dq ന്റെ ചാവേറ് adopt cheythal theravunna prashaname ullu,none-of-the-categories,4
Njn bro Enthaa sambhavm ennariyan vanathaa,none-of-the-categories,4
Mister nu sammathavakuointercaste marriage love marriage ellathinum ethirth,none-of-the-categories,4
Ivanonnum chinthiknile feminism enu peru pranu sthreekal vebhicharikanulla swathanthryam nedi alathe entha ethinte artham ,none-of-the-categories,4
Hidden Anonymous ആ ഒരു കാര്യത്തിന് വേണ്ടി മാത്രമാണോ ഈ കല്യാണം,none-of-the-categories,4
Chechiiningal poliyanuyour way of presentationcontentsellam,none-of-the-categories,4
അത് അവരുടെ personal choice ആണ് അത് മറ്റുള്ളവരെ മോശമായി effect ചെയ്യുന്നില്ലലോ  Try to respect everyone without judgemental ,counter-speech,0
ആരോഗ്യപരമായി സമൂഹത്തിന് ദോഷം ചെയ്യും ,none-of-the-categories,4
Njann Dhyanathinuu Poyapoll Achan Marruu Ekaney alla Parajateuu epol Nto Pattoo Avooo,none-of-the-categories,4
എഫെമിനെയ്റ്റാകുന്നതിൽ എന്താണ് കുഴപ്പം ആണോ പെണ്ണോ ട്രാൻസോ ആകുന്നതോ ലിംഗമോ യോനിയോ സ്തനമോ ഉള്ളതോ ഇലാത്തതോ ഇടകലർന്ന് ഉള്ളതോ പ്രവർത്തിക്കാത്തതോ ഒന്നുമല്ല കാര്യം ആണത്തവും പെണ്ണത്തവും അല്ല കാര്യം,none-of-the-categories,4
ഉത്തമ വിഷയങ്ങൾ തന്നെ തിരഞ്ഞിടുക്കുന്നതിന് ,none-of-the-categories,4
Bro sub count onnu visible aakuvo,none-of-the-categories,4
Of course prakrthik niyaman ondread it over here,none-of-the-categories,4
